,info,name
208,"
            Ra.D本名李度贤，于2002年以专辑My name is Ra..D进入歌坛。现为制作人、歌手、作曲家。同时亦是音乐制作公司Real Collabo的代表理事。
2010年第七届韩国流行音乐的R&B及灵魂音乐奖组的优胜者。
    ",Ra.D
209,"真名Charlotte Aitchison，艺名Charli XCX，1992年出生。目前只发行过几只单曲，还没发专辑。不过在自己网站上提供了创作的几十首歌曲Demo，让人免费下载：http://charlixcxmusic.com/
Charlotte Aitchison (born 2 August 1992), better known by her stage name Charli XCX, is an English singer-songwriter. She released two singles in 2008 titled ""Emelline/Art Bitch"" and ""!Francesckaar!"". She was signed to This Is Music and IAMSOUND Records, before releasing four more singles, ""Stay Away"", ""Nuclear Seasons"", ""You're the One"" and ""So Far Away"". Charli XCX released two EPs and an early album sampler in late 2011, as well as the EP You're the One in the US on 12 June 2012 and in the UK on 17 September, to anticipate her debut album, due out in February 2013. Her work has been compared to Lykke Li, M.I.A, Zola Jesus and Robyn",Charli XCX
210,暂无歌手信息,Saskia Bruin
211,暂无歌手信息,Albert Collins
212,暂无歌手信息,Fayzz
213,暂无歌手信息,EDX
214,"
",Frances
215,暂无歌手信息,Marala
216,暂无歌手信息,杭天琪
217,暂无歌手信息,森藤晶司
218,暂无歌手信息,Daanii
219,"
",Sofi de la Torre
220,暂无歌手信息,王二妮
221,"许嵩，英文名Vae，1986年出生的他是内地近年来网络讨论度最高的独立音乐人，没有之一。唱作全能的他拒签任何唱片公司，目前已独立完成了两张个人专辑《自定义》、《寻雾启示》的词曲创作、制作及发行，无论是人气还是销量都取得了前所未有的成功。听许嵩的音乐，总能让人体会到前所未有的音乐灵感。刚柔并济的曲风搭配、率性洒脱的行文作词，自居一格的演唱方式，让人感受到一种无可拷贝的气场。

Vae不仅仅是一位独特的歌者、词曲作家、音乐制作人，更是网络音乐时代时期的代表人物之一。普遍认为Vae既传承了“香香”、“东来东往”等第一代网络明星的草根明星人气，又把网络音乐水准提升到了一个新的层次，在相当程度上改变了人们对于“网络歌曲就等于老鼠爱大米那种俗歌”的印象。超强的网络人气+够味道的作品，成就了Vae在网络时代的大红大紫。随着网络音乐的日渐式微，09年1月，Vae昂首阔步出版了独立实体唱片《自定义》，包揽了全部词曲创作和制作，好评如潮。与此同时，关于Vae的话题和争议却从未停止过。

 在现身网络的四年时间内，凭借《灰色头像》、《城府》、《如果当时》、《有何不可》、《玫瑰花的葬礼》、《你若成风》、《清明雨上》、《多余的解释》、《坏孩子》《浅唱》等大量风格独特的原创作品受到听众喜爱，屡获各大门户网站评选出的最佳男歌手、最佳词曲作者等奖项。Vae不仅精通作词、作曲、编曲，所有作品的录音与后期混音工程也均由其一手包办，可见Vae全方位的音乐能力与极高的音乐素养。

2010年再次凭借一人之力出版了独立唱片《寻雾启示》。

",许嵩
222,暂无歌手信息,SAARA
223,暂无歌手信息,Slo
224,暂无歌手信息,侯莉君
225,暂无歌手信息,keshi
226,暂无歌手信息,Chris Thomas King
227,暂无歌手信息,vietra
228,"
            彭靖惠（1975年5月13日－），為台灣女性歌手，出生於新竹縣芎林鄉，為客家人，畢業於北一女中、國立台灣大學圖書資訊管理學系。作品多為爵士音樂、巴薩諾瓦、法國香頌等風格音樂，她的演唱風格過去較偏為流行，現在則多被認為具有某種成熟、成人的概念與略帶爵士、慵懶曲風。除了音樂作品之外，她也從事紙黏土藝品製作，作品則多以貓為主題。
    ",彭靖惠
229,"
            Ashley Nicolette Frangipane (born September 29, 1994), known by her stage name Halsey, is an American singer/songwriter and recording artist. In 2014, Halsey released her debut EP titled Room 93. In 2015, Frangipane released her debut album Badlands which included two tracks from Room 93: ""Hurricane"" and ""Ghost"". She also released ""Hold Me Down"" ""New Americana"" and ""Drive,"" available to those who pre-ordered the record.
    ",Halsey
230,"4岁就登台演唱自己喜欢的岛歌。 　　
15岁时候获得“第13届日本民谣大奖最高奖”，是史上该奖最年轻的获得者。(译注:岛歌是奄美诸岛的民谣总称.一般以三味线伴奏.) 　　
1993年的时候发行出道专辑《风の声》，开始她正式的音乐生涯。高校毕业后发行《むちゃ加那》，此张专辑限定在日本九州地区发售，其后她又发行了三张专辑。 　　
1998年，回归自己的原点，发行专辑《miss you amami（思念你，奄美！）》。专辑中收录了奄美当地的摇篮曲，从喜纳昌吉的《东崎》到朝鲜的民谣《イムジン河》，纤细微妙的声音让人从心底开始震撼。她真正成名还要到后来演唱了游戏业霸主史克威尔公司的当家巨作《Final Fantasy X》的主题曲之后，高亢嘹亮却包含温柔的嗓音，将这首名曲唱遍了世界各地。由于RIKKI日常作风比较低调，这首名曲甚至比她本人还要知名。但是她轻柔缥缈的歌声，却是让人只要听过一次就难以忘怀的。RIKKI如诗如画的音乐，将轻柔抚慰你的心灵…… 　　
RIKKI出道后除了发行唱片之外还参加了“1994年长良川国际爵士音乐节”、“1996年亚洲音乐节ASIAN NOW”、“戛纳国际音乐节（法国，1997）”、“日本艺术文化节（罗马尼亚，1999）”等演出，从出道到参加各种音乐节演出活动让众人领略到她的独特魅力 　　
她将传统的岛歌演唱风格与流行音乐巧妙融合在一起，独树一帜的演唱风格为她赢得多方好评和专业人士的关注，担当1998年长野冬季特奥会音乐制作的久石让先生决定在开幕式上启用RIKKI。同年，出演依然由久石让制作的，在京都醍醐寺举行的大型音乐节目《醍醐寺音舞台》。冲绳摇滚乐队“THE BOOM”的宫沢和史在专辑中也启用RIKKI。2003年RIKKI还与宫沢和史合作发行单曲《からたち野道/朱鹭-トキ-》，其中所收录的均为THE BOOM的名曲。 　　
2001年春，参加宫崎骏监督制作的动画电影《千と千寻の神隠し》的image album（音楽：久石譲）。演唱曲目为《白龙》。同年夏天演唱Final Fantasy-X主题曲《素敌だね》，创下15万张的单曲销量。 　　
2002年夏天发行第七张专辑《蜜》，同日，在全国再次发行纯岛歌专辑《むちゃ加那》（1993年在日本九州地区限定发售。紧接着在秋天发行了《シマウタTRICKLES》，将西洋音乐和传统岛歌结合而诞生的作品。 　　
2003年6月她成为参加“Asian Fantasy Orchestra”20位音乐人之一，在东南亚4个国家巡演。2004年3月RIKKI参加了NHK Bs-hi的特别节目《编织亚洲音乐之旅》的制作, 她作为海外拍摄地的导航人, 用1个月的时间走访了印尼,蒙古，伊朗和中国台湾省, 与当地居民交流, 为他们演唱, 树立了日本歌手RIKKI的海外形象。 　　
结合九州地区和冲绳岛的音乐元素于一身，诞生出RIKKI这位极富民族气息的优秀歌手。",RIKKI
231,暂无歌手信息,王韵壹
232,暂无歌手信息,n-buna
233,暂无歌手信息,Sofi Tukker
234,暂无歌手信息,紫夜黑海
235,暂无歌手信息,glassmoon
236,暂无歌手信息,芝麻和棉花糖
237,暂无歌手信息,Old Dominion
238,暂无歌手信息,Audio Machine
239,"兰卡（Lenka），原名Lenka Kripac，是一名来自澳洲的创作歌手。2004年加入Electronic-Rock团体Decoder Ring，替短片《犹太男孩Jewboy》编写配乐而开始在许多电影节会场受到注目，更跃登澳洲大小音乐演出舞台。2007年获得Epic Records赏识，签入旗下筹备个人专辑。

来自澳洲的Lenka全名Lenka Kripac，她六岁时随吹奏小号的父亲而开口歌唱，慢慢培养出对音乐的高度兴趣。移居悉尼之后，Lenka开始学习舞蹈等表演课程，进入艺术学院加强其发声训练。
一位古灵精怪的小女孩，脑子充满天马行空的七彩画面转由音符输出，可爱有趣之迷人特质让听众很快的喜欢上Lenka，生动活泼的丰富曲风，完全排除千篇一律枯燥乏味的编排模式，加上毫不吹嘘的创作功力，Lenka邀你一同进入她多样的音乐异想世界。Lenka飞到美国洛杉矶寻找更多音乐灵感，同时不断于工作室里头制作自己的歌曲。

首张同名大碟《Lenka》，动员了Stuart Brawley（席琳・狄翁、Seal、滚石乐队）、Pierre Marchand（莎拉・克劳克兰、洛福斯・温莱特、BT）、Mike Elizondo（魔力红、红粉佳人、雪莉・克罗）、John Alagia（Dave Matthews Band、约翰・梅尔、杰森・玛耶兹）、Jason Lader（Jay-Z、关・史蒂芬妮、酷玩乐团）等五位当红制作人联手打造。开场曲《The Show》成为美国电视连续剧丑女贝蒂第三季的预告主题歌；《Trouble Is A Friend》、《Live Like You're Dying》亦被用作剧集实习医生格蕾配曲。

",Lenka
240,"Tamas Wells既是团名也是其中主唱的名字，这支来自澳洲墨尔本的indie-pop乐团最早成立于2000年初，当时只有Owen Gray (bass, harmonica)及Ben Castle(violin)两名成员，发行的第一张EP""Hello Jealousy""是张带点政治意味的民谣唱片，创作灵感来自当年的“第三世界国家债务解除运动”，第二年鼓手Nathan Collins的加入带入了新的创作元素，而接下来紧密的巡回演出，也为Tamas Wells在当地乐界积累了不少人气。2002年3月和8月分别发行了两张广受好评的EP（""Cigarettes, a Tie and a Free Magazine""及""Stitch In Time""），Ben中途退出，接着加入了Tamas和Anthony。知名制作人Tim Whitten（曾制作过Gersey, Art of Fighting, Gaslight Radio）在听过""Stitch in Time"" 之后颇为欣赏，邀请他们来悉尼的Megaphon studios共同录制新唱片，2004年第一张专辑""A Mark On The Pane""曾被评为当年最美的唱片之一。
 　　
尽管Tamas Wells十岁那年没能通过AMEB一级钢琴考试，却是从那时起真正喜爱上音乐，当被人提及他那“毫不做作的天使般的嗓音”时，他说那是一天喝八升水的成果。听着Tamas Wells总是容易想起那些骑着单车四处游荡无忧无虑的校园时光，如此纯净美好的声音，不着迷都不行~ 

乐队成员：
Owen Gray(bass, harmonica) 
Ben Castle(violin)
Nathan Collins(drumm) 
Tamas Wells(vocal,guitar)
Anthony Francis(keyboard) ",Tamas Wells
